word,weighted_share_after,book_mentions,weighted_share_before,era_transition,share_change
box,9.899168152047623e-05,12.0,0.00017576586801465273,2009-2013 to 2014-2018,-7.67741864941765e-05
edition,0.0003654423617654364,34.0,0.0004422820563472918,2009-2013 to 2014-2018,-7.68396945818554e-05
underground,0.00018461242252960222,21.0,0.0002614809413374204,2009-2013 to 2014-2018,-7.68685188078182e-05
frightening,0.00010413895681910661,13.0,0.0001810658992744175,2009-2013 to 2014-2018,-7.692694245531088e-05
haunted,0.0003401200807352996,37.0,0.00041706547098227384,2009-2013 to 2014-2018,-7.694539024697425e-05
beginning,0.00039269631961672056,46.0,0.0004697198952269127,2009-2013 to 2014-2018,-7.702357561019212e-05
quite,0.00026229596696534174,31.0,0.0003393807880895024,2009-2013 to 2014-2018,-7.708482112416069e-05
mystical,6.481737413312116e-05,8.0,0.00014210701213247492,2009-2013 to 2014-2018,-7.728963799935376e-05
figure,0.00025945147515672766,31.0,0.00033691129904822066,2009-2013 to 2014-2018,-7.7459823891493e-05
missing,0.0005057980717922392,59.0,0.0005833554903723109,2009-2013 to 2014-2018,-7.755741858007177e-05
spell,0.00018510690585763666,22.0,0.00026268438447673626,2009-2013 to 2014-2018,-7.75774786190996e-05
traveling,0.0001158399286542495,14.0,0.0001934181581679883,2009-2013 to 2014-2018,-7.75782295137388e-05
ist,0.00012426221889770496,10.0,0.0002018420693078008,2009-2013 to 2014-2018,-7.757985041009584e-05
everywhere,7.628154295667267e-05,9.0,0.0001542666154277498,2009-2013 to 2014-2018,-7.798507247107712e-05
reading,0.00021163230248123693,23.0,0.0002896851803602515,2009-2013 to 2014-2018,-7.805287787901458e-05
threatens,0.0003712481137255732,45.0,0.0004494411398290325,2009-2013 to 2014-2018,-7.81930261034593e-05
behavior,2.308434678864763e-05,3.0,0.00010134480879440261,2009-2013 to 2014-2018,-7.826046200575498e-05
jackson,0.00012925747987286359,14.0,0.000207672636524385,2009-2013 to 2014-2018,-7.841515665152143e-05
mortal,0.00042288617135972933,33.0,0.0005014002147545258,2009-2013 to 2014-2018,-7.85140433947965e-05
zoey,8.285417278659801e-05,4.0,0.00016178548544017562,2009-2013 to 2014-2018,-7.893131265357761e-05
create,0.0001243562220621056,15.0,0.000203606395394587,2009-2013 to 2014-2018,-7.92501733324814e-05
brought,0.0002589582398474121,31.0,0.0003383885273811715,2009-2013 to 2014-2018,-7.94302875337594e-05
you're,8.113678245382821e-05,10.0,0.00016081676796037516,2009-2013 to 2014-2018,-7.967998550654694e-05
skulduggery,4.33684193630528e-05,3.0,0.00012312661816462966,2009-2013 to 2014-2018,-7.975819880157686e-05
summer,0.00045466944048642673,45.0,0.0005344694676440788,2009-2013 to 2014-2018,-7.980002715765209e-05
cats,0.00010038475302042017,11.0,0.00018024176081773418,2009-2013 to 2014-2018,-7.985700779731401e-05
leo,4.529169746198186e-05,5.0,0.00012526364437270124,2009-2013 to 2014-2018,-7.997194691071937e-05
liam,5.819213299256403e-05,5.0,0.00013855522093452591,2009-2013 to 2014-2018,-8.036308794196189e-05
immortals,2.4223562421894845e-05,3.0,0.0001046112842398251,2009-2013 to 2014-2018,-8.038772181793026e-05
humans,0.0005411605159269531,56.0,0.0006215948141570232,2009-2013 to 2014-2018,-8.043429823007008e-05
dance,9.25060948728142e-05,10.0,0.0001733323178944724,2009-2013 to 2014-2018,-8.08262230216582e-05
romance,0.0007594888024661909,78.0,0.0008403249734176455,2009-2013 to 2014-2018,-8.083617095145453e-05
cause,0.00012539776925151984,15.0,0.00020630370828724802,2009-2013 to 2014-2018,-8.090593903572818e-05
hands,0.000424770292282555,48.0,0.0005058472021712838,2009-2013 to 2014-2018,-8.107690988872873e-05
rebecca,4.120069982574832e-05,4.0,0.00012235393053218238,2009-2013 to 2014-2018,-8.115323070643406e-05
begins,0.0009434960836283653,109.0,0.0010250614920089493,2009-2013 to 2014-2018,-8.156540838058393e-05
fever,5.408838868086768e-05,4.0,0.00013584001880051608,2009-2013 to 2014-2018,-8.17516301196484e-05
awaits,3.3895290134318914e-05,4.0,0.00011583267160919107,2009-2013 to 2014-2018,-8.193738147487216e-05
hardly,2.122071644879736e-05,3.0,0.00010341854848069942,2009-2013 to 2014-2018,-8.219783203190206e-05
wrong,0.0005952937653330244,66.0,0.0006775508039866657,2009-2013 to 2014-2018,-8.225703865364135e-05
explain,3.795893584656132e-05,5.0,0.00012027858106119409,2009-2013 to 2014-2018,-8.231964521463278e-05
brings,0.0003905215857449071,47.0,0.0004731560465202762,2009-2013 to 2014-2018,-8.263446077536908e-05
jessica,7.042698342023318e-05,5.0,0.00015340905382891276,2009-2013 to 2014-2018,-8.298207040867958e-05
got,0.0003620816709099524,41.0,0.00044546111196425245,2009-2013 to 2014-2018,-8.337944105430003e-05
stone,0.00020304819301795112,14.0,0.0002866281127820479,2009-2013 to 2014-2018,-8.357991976409677e-05
hunger,0.00019475657400738517,21.0,0.000278690183296824,2009-2013 to 2014-2018,-8.393360928943885e-05
horrible,5.173256357694106e-05,6.0,0.00013583424656602808,2009-2013 to 2014-2018,-8.410168298908703e-05
mit,5.6566485172027655e-05,5.0,0.0001407873009440445,2009-2013 to 2014-2018,-8.422081577201684e-05
zeus,3.9355100252604e-05,4.0,0.00012406576274349312,2009-2013 to 2014-2018,-8.471066249088913e-05
what's,0.00010379169526624472,13.0,0.00018861802162527217,2009-2013 to 2014-2018,-8.482632635902745e-05
population,9.67370327731062e-05,12.0,0.0001818274961311459,2009-2013 to 2014-2018,-8.50904633580397e-05
loved,0.0003227966825356748,36.0,0.00040832896833908926,2009-2013 to 2014-2018,-8.553228580341444e-05
three,0.0011537390183769044,109.0,0.0012394396901277728,2009-2013 to 2014-2018,-8.570067175086844e-05
remember,0.00029992568469595194,34.0,0.00038611945391110606,2009-2013 to 2014-2018,-8.619376921515412e-05
dreams,0.0007724122197539004,83.0,0.0008586606718261544,2009-2013 to 2014-2018,-8.624845207225401e-05
gods,0.00043307983363767804,31.0,0.0005194245285822829,2009-2013 to 2014-2018,-8.634469494460482e-05
afraid,0.00011996678767459818,15.0,0.00020642085425438632,2009-2013 to 2014-2018,-8.645406657978815e-05
underworld,0.0002172208916951466,20.0,0.0003040518087042603,2009-2013 to 2014-2018,-8.68309170091137e-05
una,7.70478913204895e-05,3.0,0.00016413120230470633,2009-2013 to 2014-2018,-8.708331098421683e-05
legends,7.280873580043333e-05,9.0,0.00016029723715118712,2009-2013 to 2014-2018,-8.748850135075379e-05
student,0.00025171642184947644,29.0,0.0003393292258519056,2009-2013 to 2014-2018,-8.761280400242918e-05
gate,2.3877051525053282e-05,3.0,0.00011179422360754068,2009-2013 to 2014-2018,-8.79171720824874e-05
willow,6.266353921303112e-05,6.0,0.00015072216755276628,2009-2013 to 2014-2018,-8.805862833973516e-05
neither,0.00011022645832582651,13.0,0.00019833838297138453,2009-2013 to 2014-2018,-8.811192464555802e-05
pain,0.00017331964893810606,20.0,0.0002614646480918208,2009-2013 to 2014-2018,-8.814499915371475e-05
shadow,0.0004040626333147748,41.0,0.0004923720454194678,2009-2013 to 2014-2018,-8.830941210469299e-05
kane,3.550939354136961e-05,4.0,0.00012388319175136238,2009-2013 to 2014-2018,-8.837379820999277e-05
clan,0.00014552039026190323,13.0,0.00023394692672749494,2009-2013 to 2014-2018,-8.842653646559171e-05
der,0.0003151888391632831,13.0,0.00040392282052073607,2009-2013 to 2014-2018,-8.873398135745295e-05
fact,0.0002274859684412693,28.0,0.0003162569496011259,2009-2013 to 2014-2018,-8.877098115985663e-05
freak,4.836392282986236e-05,6.0,0.00013751193524166725,2009-2013 to 2014-2018,-8.91480124118049e-05
great,0.0004973698391737449,57.0,0.0005865503060815607,2009-2013 to 2014-2018,-8.91804669078158e-05
constant,6.165989434943618e-05,8.0,0.0001508672917436238,2009-2013 to 2014-2018,-8.920739739418763e-05
still,0.001119462519451854,114.0,0.001208869401723423,2009-2013 to 2014-2018,-8.940688227156894e-05
easy,0.0003342203519762862,40.0,0.0004236324527092728,2009-2013 to 2014-2018,-8.94121007329866e-05
megan,3.074111300435434e-05,3.0,0.00012082772800416724,2009-2013 to 2014-2018,-9.008661499981291e-05
destroying,0.00010060516616101446,12.0,0.00019100456471683372,2009-2013 to 2014-2018,-9.039939855581926e-05
alexander,6.292046932782514e-05,8.0,0.00015344490304859882,2009-2013 to 2014-2018,-9.052443372077368e-05
start,0.0005188379013536718,57.0,0.0006094733148620382,2009-2013 to 2014-2018,-9.063541350836637e-05
friends,0.0024291629375389557,233.0,0.0025211497822671203,2009-2013 to 2014-2018,-9.198684472816465e-05
pack,0.00022391579815090175,17.0,0.0003162471272230653,2009-2013 to 2014-2018,-9.233132907216353e-05
wakes,0.00015086142642026153,19.0,0.0002435666141892119,2009-2013 to 2014-2018,-9.270518776895037e-05
moved,8.769913037843018e-05,10.0,0.00018042661264081319,2009-2013 to 2014-2018,-9.2727482262383e-05
rescue,0.0004710239716991039,55.0,0.0005638744618524948,2009-2013 to 2014-2018,-9.285049015339097e-05
decision,0.000193308950313442,24.0,0.0002864633308868355,2009-2013 to 2014-2018,-9.315438057339349e-05
embrace,0.00010562203046737683,13.0,0.0001988438712885949,2009-2013 to 2014-2018,-9.322184082121808e-05
caught,0.00037621872835149576,45.0,0.00046978473279788146,2009-2013 to 2014-2018,-9.35660044463857e-05
coven,8.446535446269592e-05,7.0,0.0001784859587911855,2009-2013 to 2014-2018,-9.402060432848959e-05
tries,0.00029244690705215173,35.0,0.00038749643952840193,2009-2013 to 2014-2018,-9.50495324762502e-05
destined,0.00024422515341635063,28.0,0.00033942761274506557,2009-2013 to 2014-2018,-9.520245932871494e-05
max,0.00012691432151329155,7.0,0.00022217026101657684,2009-2013 to 2014-2018,-9.525593950328529e-05
guide,0.00021236456532645372,22.0,0.0003079598808964915,2009-2013 to 2014-2018,-9.559531557003779e-05
don't,0.00037445739971610047,43.0,0.00047013256536857396,2009-2013 to 2014-2018,-9.567516565247349e-05
seth,0.00014252497669077453,4.0,0.00023843623050611026,2009-2013 to 2014-2018,-9.591125381533573e-05
complicated,0.0001759869716564235,22.0,0.0002719699355739182,2009-2013 to 2014-2018,-9.59829639174947e-05
paranormal,0.0002312180026810249,26.0,0.00032722097964459225,2009-2013 to 2014-2018,-9.600297696356734e-05
changed,0.0003429903499712616,41.0,0.00043969886770703505,2009-2013 to 2014-2018,-9.670851773577345e-05
lily,0.0002162555443090082,11.0,0.0003129778740907758,2009-2013 to 2014-2018,-9.672232978176761e-05
exciting,0.0001635752379335238,19.0,0.00026040907204409266,2009-2013 to 2014-2018,-9.683383411056886e-05
happened,0.00037178510993161217,44.0,0.00046962272662993927,2009-2013 to 2014-2018,-9.78376166983271e-05
senior,8.297047088078487e-05,10.0,0.00018082790269079965,2009-2013 to 2014-2018,-9.785743181001478e-05
turns,0.0006068034263051982,74.0,0.0007048714331114804,2009-2013 to 2014-2018,-9.806800680628219e-05
ryan,6.282339719302565e-05,5.0,0.0001609929302078794,2009-2013 to 2014-2018,-9.816953301485376e-05
keeping,0.00024482989919583857,30.0,0.00034320930759607293,2009-2013 to 2014-2018,-9.837940840023437e-05
beings,0.0001159970193912466,15.0,0.00021525543693338511,2009-2013 to 2014-2018,-9.925841754213851e-05
mention,3.78101260611544e-05,5.0,0.00013753661757577677,2009-2013 to 2014-2018,-9.972649151462237e-05
kiss,0.00018777610642737796,18.0,0.00028788420213759624,2009-2013 to 2014-2018,-0.00010010809571021827
alex,0.0005205117058055749,25.0,0.0006218550727433049,2009-2013 to 2014-2018,-0.00010134336693773003
popular,0.0001789516445345275,21.0,0.0002806509812506404,2009-2013 to 2014-2018,-0.00010169933671611288
riveting,5.80203274679591e-05,6.0,0.0001597389468030772,2009-2013 to 2014-2018,-0.0001017186193351181
bad,0.0005623337717588726,63.0,0.0006645512016195783,2009-2013 to 2014-2018,-0.00010221742986070577
whatever,0.00013872717932568543,17.0,0.00024100365418343756,2009-2013 to 2014-2018,-0.00010227647485775213
centuries,0.00022472726936945288,26.0,0.0003274260455501786,2009-2013 to 2014-2018,-0.00010269877618072573
cover,0.0002536342483816322,30.0,0.0003564773560622673,2009-2013 to 2014-2018,-0.00010284310768063511
thinks,0.0003605649268764014,44.0,0.0004637053306533318,2009-2013 to 2014-2018,-0.0001031404037769304
clockwork,2.3002338509481724e-05,3.0,0.00012640278529280278,2009-2013 to 2014-2018,-0.00010340044678332105
auf,5.315172581861974e-05,6.0,0.00015672588447168199,2009-2013 to 2014-2018,-0.00010357415865306225
smith,5.422206373788901e-05,7.0,0.00015790469873734055,2009-2013 to 2014-2018,-0.00010368263499945155
attention,0.00016585613975297846,21.0,0.00027039394119848114,2009-2013 to 2014-2018,-0.00010453780144550269
mean,0.0003308555808471096,34.0,0.00043609268185869154,2009-2013 to 2014-2018,-0.00010523710101158196
well,0.0007412836684437229,86.0,0.0008468288004302475,2009-2013 to 2014-2018,-0.00010554513198652454
heard,7.734083150867824e-05,10.0,0.00018311962257218644,2009-2013 to 2014-2018,-0.0001057787910635082
college,0.0002610746358950011,29.0,0.0003675202222968791,2009-2013 to 2014-2018,-0.000106445586401878
body,0.0004794904320983548,50.0,0.0005860506407296869,2009-2013 to 2014-2018,-0.00010656020863133211
simple,0.00017654477277283587,22.0,0.0002832618374642724,2009-2013 to 2014-2018,-0.00010671706469143652
students,0.000244017102429209,27.0,0.0003507771259900294,2009-2013 to 2014-2018,-0.00010676002356082041
ring,2.929674215219457e-05,4.0,0.000136099589972146,2009-2013 to 2014-2018,-0.00010680284781995142
whom,0.0002369297492255584,29.0,0.0003440438976326445,2009-2013 to 2014-2018,-0.00010711414840708613
off,0.0010282658416501114,117.0,0.00113552778554323,2009-2013 to 2014-2018,-0.0001072619438931186
without,0.0008299805773943738,92.0,0.0009373587545250449,2009-2013 to 2014-2018,-0.00010737817713067112
sense,0.00018975166877254122,23.0,0.0002971329678977102,2009-2013 to 2014-2018,-0.00010738129912516898
fade,2.912836370951942e-05,3.0,0.00013705048050115728,2009-2013 to 2014-2018,-0.00010792211679163786
second,0.0005770927452666322,59.0,0.0006855943647157561,2009-2013 to 2014-2018,-0.00010850161944912383
share,0.00014566404835951316,17.0,0.00025434385203096285,2009-2013 to 2014-2018,-0.00010867980367144968
ages,0.00011267119124981913,13.0,0.00022173790543821126,2009-2013 to 2014-2018,-0.00010906671418839213
curse,0.0004488579279414098,39.0,0.0005587137081574827,2009-2013 to 2014-2018,-0.00010985578021607291
psychic,7.954317307809356e-05,8.0,0.00019009737767267603,2009-2013 to 2014-2018,-0.00011055420459458247
crush,0.00014625705954077217,18.0,0.0002568829319800092,2009-2013 to 2014-2018,-0.00011062587243923706
true,0.0011136313771936697,124.0,0.001224745547821673,2009-2013 to 2014-2018,-0.00011111417062800331
nate,3.7402223117673316e-05,4.0,0.00014858193478807383,2009-2013 to 2014-2018,-0.00011117971167040052
pages,0.00014663093634159288,17.0,0.00025787927417643435,2009-2013 to 2014-2018,-0.00011124833783484147
eternal,8.249897582672613e-05,9.0,0.0001942388227625055,2009-2013 to 2014-2018,-0.00011173984693577938
desperate,0.0005688801009652603,68.0,0.0006807411280759017,2009-2013 to 2014-2018,-0.00011186102711064141
drawn,0.0003555106673079498,43.0,0.000468046980574769,2009-2013 to 2014-2018,-0.00011253631326681922
shadowhunters,0.00012319210225654044,8.0,0.0002357342083645922,2009-2013 to 2014-2018,-0.00011254210610805177
sixteen-year-old,0.00028166304315205265,35.0,0.0003944127062102359,2009-2013 to 2014-2018,-0.00011274966305818327
truth,0.0013330542013569768,143.0,0.001446338365656958,2009-2013 to 2014-2018,-0.00011328416429998113
mother's,7.353035499259514e-05,9.0,0.00018719730673651987,2009-2013 to 2014-2018,-0.00011366695174392472
woods,0.0001527156821633576,15.0,0.00026710807877917877,2009-2013 to 2014-2018,-0.00011439239661582116
doing,0.0001731257382325942,21.0,0.00028795580148944594,2009-2013 to 2014-2018,-0.00011483006325685175
leads,0.0002415092696256992,27.0,0.0003570579132058318,2009-2013 to 2014-2018,-0.00011554864358013259
wasn't,4.335178579415974e-05,6.0,0.00015992727809043634,2009-2013 to 2014-2018,-0.00011657549229627661
virus,4.4620988783251453e-05,5.0,0.00016134216354988682,2009-2013 to 2014-2018,-0.00011672117476663538
supposed,0.0001149762058328001,13.0,0.000232138251993819,2009-2013 to 2014-2018,-0.0001171620461610189
age,0.0003248089103137529,38.0,0.00044218470519877056,2009-2013 to 2014-2018,-0.00011737579488501764
sent,0.0003080509528687663,36.0,0.00042601245772510107,2009-2013 to 2014-2018,-0.00011796150485633477
going,0.0008687634213076426,91.0,0.0009868012839823147,2009-2013 to 2014-2018,-0.00011803786267467213
aunt,8.02568031517565e-05,7.0,0.00019841089761223863,2009-2013 to 2014-2018,-0.00011815409446048213
happen,0.00020378299071518305,26.0,0.0003220164066286926,2009-2013 to 2014-2018,-0.00011823341591350953
prey,5.493405983705465e-05,6.0,0.00017396733895217785,2009-2013 to 2014-2018,-0.0001190332791151232
date,8.491236878062006e-05,8.0,0.00020413948474571527,2009-2013 to 2014-2018,-0.00011922711596509521
happens,0.0002903495177154126,34.0,0.0004098034051933988,2009-2013 to 2014-2018,-0.00011945388747798617
forbidden,0.00037792314037082673,38.0,0.0004987737114421692,2009-2013 to 2014-2018,-0.00012085057107134243
battles,0.0001202984996731274,15.0,0.0002419849059487283,2009-2013 to 2014-2018,-0.0001216864062756009
less,0.00014524092978112938,17.0,0.00026757830404748465,2009-2013 to 2014-2018,-0.00012233737426635527
zombie,6.841549285186841e-05,6.0,0.00019075730572110542,2009-2013 to 2014-2018,-0.00012234181286923702
courage,0.00019749930955370115,22.0,0.0003201351132417832,2009-2013 to 2014-2018,-0.00012263580368808202
london,0.0004483869140408575,36.0,0.0005718372591817857,2009-2013 to 2014-2018,-0.0001234503451409282
murdered,0.00018456522829602947,23.0,0.0003082858664999614,2009-2013 to 2014-2018,-0.00012372063820393194
henry,0.00015596389947636252,10.0,0.0002803063818833445,2009-2013 to 2014-2018,-0.000124342482406982
demons,0.0005325961834983154,49.0,0.0006571141453665723,2009-2013 to 2014-2018,-0.0001245179618682569
friend,0.001681276131111238,188.0,0.0018062485322343131,2009-2013 to 2014-2018,-0.00012497240112307518
fallen,0.0002871840883491555,32.0,0.00041234118963001713,2009-2013 to 2014-2018,-0.0001251571012808616
visions,0.00019327580760879613,19.0,0.00031844732218944024,2009-2013 to 2014-2018,-0.0001251715145806441
sie,0.00025752176335425153,10.0,0.00038291155868431316,2009-2013 to 2014-2018,-0.00012538979533006163
torn,0.00024164142987446386,29.0,0.00036706591207786443,2009-2013 to 2014-2018,-0.00012542448220340057
teenage,0.0003280078091591393,38.0,0.000454383783904218,2009-2013 to 2014-2018,-0.00012637597474507873
clary,5.950781622172913e-05,3.0,0.0001864269574461091,2009-2013 to 2014-2018,-0.00012691914122437998
clues,0.00017523223427229632,21.0,0.00030227614835625326,2009-2013 to 2014-2018,-0.00012704391408395693
lived,0.00020724449246640135,24.0,0.0003362679129841804,2009-2013 to 2014-2018,-0.00012902342051777905
kidnapped,0.00020183033569426246,25.0,0.00033105865719904336,2009-2013 to 2014-2018,-0.0001292283215047809
hunter,0.00023354770020277206,28.0,0.0003627951335914877,2009-2013 to 2014-2018,-0.00012924743338871565
